2015-13-4,   +14,   753,   Ю3м/с
2015-14-4,   +15,   747,   Ю2м/с
2015-15-4,   +17,   743,   Ю3м/с
2015-16-4,   +13,   743,   ЮЗ3м/с
2015-17-4,   +14,   738,   З5м/с
2015-18-4,   +11,   740,   З2м/с
2015-19-4,   +10,   737,   В2м/с
2015-20-4,   +3,   733,   З5м/с
2015-21-4,   +6,   740,   З2м/с
2015-22-4,   +7,   740,   Ш
2015-23-4,   +7,   740,   ЮЗ5м/с
2015-24-4,   +11,   736,   З4м/с
2015-25-4,   +10,   740,   Ю2м/с
2015-26-4,   +10,   746,   СЗ4м/с
2015-27-4,   +9,   747,   З1м/с
2015-28-4,   +13,   753,   В3м/с
2015-29-4,   +25,   752,   З2м/с
2015-30-4,   +25,   752,   Ю2м/с
2015-1-5,   +23,   752,   ЮВ1м/с
2015-2-5,   +23,   750,   В2м/с
2015-3-5,   +23,   746,   В2м/с
2015-4-5,   +24,   741,   СЗ2м/с
2015-5-5,   +21,   745,   СЗ2м/с
2015-6-5,   +18,   746,   СВ3м/с
2015-7-5,   +12,   746,   СВ2м/с
2015-8-5,   +18,   743,   СВ2м/с
2015-9-5,   +8,   743,   С2м/с
2015-10-5,   +15,   748,   С2м/с
2015-11-5,   +18,   755,   З2м/с
2015-12-5,   +19,   754,   Ю1м/с
2015-13-5,   +19,   750,   СЗ1м/с
2015-14-5,   +15,   746,   В2м/с
2015-15-5,   +20,   745,   З2м/с
2015-16-5,   +15,   739,   ЮЗ2м/с
2015-17-5,   +15,   736,   З3м/с
2015-18-5,   +10,   737,   З3м/с
2015-19-5,   +12,   740,   З2м/с
2015-20-5,   +16,   746,   З2м/с
2015-21-5,   +19,   750,   С2м/с
2015-22-5,   +26,   752,   СЗ3м/с
2015-23-5,   +28,   750,   З2м/с
2015-24-5,   +29,   749,   ЮЗ3м/с
2015-25-5,   +29,   750,   З3м/с
2015-26-5,   +28,   751,   Ю2м/с
2015-27-5,   +29,   751,   З3м/с
2015-28-5,   +30,   747,   Ю2м/с
2015-29-5,   +25,   749,   Ш
2015-30-5,   +28,   750,   ЮВ1м/с
2015-31-5,   +31,   750,   ЮВ2м/с
2015-1-6,   +33,   746,   В2м/с
2015-2-6,   +28,   749,   Ю2м/с
2015-3-6,   +19,   748,   З2м/с
2015-4-6,   +28,   746,   З3м/с
2015-5-6,   +23,   747,   СЗ3м/с
2015-6-6,   +19,   749,   СЗ3м/с
2015-7-6,   +20,   752,   СЗ3м/с
2015-8-6,   +26,   747,   З3м/с
2015-9-6,   +24,   750,   СЗ3м/с
2015-10-6,   +21,   750,   С2м/с
2015-11-6,   +19,   749,   СЗ2м/с
2015-12-6,   +23,   746,   З2м/с
2015-13-6,   +21,   750,   СЗ2м/с
2015-14-6,   +28,   749,   ЮЗ2м/с
2015-15-6,   +32,   747,   З3м/с
2015-16-6,   +32,   746,   ЮЗ2м/с
2015-17-6,   +35,   746,   З2м/с
2015-18-6,   +32,   744,   С1м/с
2015-19-6,   +33,   745,   В2м/с
2015-20-6,   +32,   746,   В3м/с
2015-21-6,   +37,   746,   ЮВ3м/с
2015-22-6,   +35,   747,   В2м/с
2015-23-6,   +31,   746,   З3м/с
2015-24-6,   +32,   748,   СЗ2м/с
2015-25-6,   +32,   746,   СВ2м/с
2015-26-6,   +31,   744,   С2м/с
2015-27-6,   +32,   742,   В2м/с
2015-28-6,   +35,   741,   З2м/с
2015-29-6,   +33,   743,   З3м/с
2015-30-6,   +26,   744,   З3м/с
2015-1-7,   +24,   744,   З1м/с
2015-2-7,   +26,   747,   СЗ3м/с
2015-3-7,   +23,   748,   СЗ3м/с
2015-4-7,   +26,   746,   З2м/с
2015-5-7,   +31,   743,   З3м/с
2015-6-7,   +24,   742,   СЗ4м/с
2015-7-7,   +19,   748,   СЗ2м/с
2015-8-7,   +25,   741,   З3м/с
2015-9-7,   +26,   746,   С2м/с
2015-10-7,   +35,   741,   З3м/с
2015-11-7,   +24,   737,   ЮВ1м/с
2015-12-7,   +17,   734,   ЮЗ3м/с
2015-13-7,   +23,   740,   З4м/с
2015-14-7,   +25,   746,   ЮЗ3м/с
2015-15-7,   +23,   746,   З2м/с
2015-16-7,   +24,   742,   СЗ2м/с
2015-17-7,   +19,   743,   СЗ3м/с
2015-18-7,   +22,   744,   С1м/с
2015-19-7,   +22,   746,   СВ2м/с
2015-20-7,   +27,   745,   З2м/с
2015-21-7,   +20,   738,   ЮЗ2м/с
2015-22-7,   +22,   742,   З3м/с
2015-23-7,   +22,   745,   З3м/с
2015-24-7,   +26,   747,   З2м/с
2015-25-7,   +26,   747,   СЗ3м/с
2015-26-7,   +26,   749,   СЗ2м/с
2015-27-7,   +28,   747,   СЗ2м/с
2015-28-7,   +28,   747,   З2м/с
2015-29-7,   +29,   746,   Ю1м/с
2015-30-7,   +28,   745,   С2м/с
2015-31-7,   +30,   746,   З3м/с
2015-1-8,   +31,   746,   З4м/с
2015-2-8,   +22,   753,   С3м/с
2015-3-8,   +26,   754,   З2м/с
2015-4-8,   +25,   750,   СЗ4м/с
2015-5-8,   +23,   748,   С2м/с
2015-6-8,   +21,   749,   СЗ3м/с
2015-7-8,   +24,   752,   С2м/с
2015-8-8,   +21,   752,   З2м/с
2015-9-8,   +28,   750,   С2м/с
2015-10-8,   +29,   747,   СЗ2м/с
2015-11-8,   +26,   749,   СЗ4м/с
2015-12-8,   +24,   753,   С2м/с
2015-13-8,   +27,   754,   З2м/с
2015-14-8,   +29,   747,   З3м/с
2015-15-8,   +24,   746,   З1м/с
2015-16-8,   +17,   744,   Ш
2015-17-8,   +19,   742,   СЗ3м/с
2015-18-8,   +18,   745,   З3м/с
2015-19-8,   +16,   749,   СЗ2м/с
2015-20-8,   +16,   751,   СЗ2м/с
2015-21-8,   +22,   753,   СЗ2м/с
2015-22-8,   +26,   753,   З2м/с
2015-23-8,   +20,   749,   С2м/с
2015-24-8,   +16,   752,   С2м/с
2015-25-8,   +20,   749,   СЗ3м/с
2015-26-8,   +14,   751,   В2м/с
2015-27-8,   +26,   749,   ЮЗ1м/с
2015-28-8,   +27,   749,   З2м/с
2015-29-8,   +24,   747,   З2м/с
2015-30-8,   +18,   740,   З5м/с
2015-31-8,   +17,   745,   СЗ2м/с
2015-1-9,   +17,   746,   СЗ2м/с
2015-2-9,   +19,   746,   СЗ3м/с
2015-3-9,   +19,   747,   С1м/с
2015-4-9,   +21,   752,   Ю2м/с
2015-5-9,   +26,   749,   Ю1м/с
2015-6-9,   +26,   748,   З1м/с
2015-7-9,   +34,   743,   ЮЗ2м/с
2015-8-9,   +21,   749,   З3м/с
2015-9-9,   +22,   752,   З2м/с
2015-10-9,   +19,   753,   З2м/с
2015-11-9,   +13,   756,   СЗ3м/с
2015-12-9,   +17,   760,   СВ2м/с
2015-13-9,   ,   ,   Ш
2015-14-9,   +21,   759,   В1м/с
2015-15-9,   +22,   755,   СВ1м/с
2015-16-9,   +22,   752,   З2м/с
2015-17-9,   +23,   754,   СЗ1м/с
2015-18-9,   +22,   754,   З1м/с
2015-19-9,   +28,   749,   З3м/с
2015-20-9,   +25,   750,   СЗ2м/с
2015-21-9,   +23,   754,   В1м/с
2015-22-9,   +26,   755,   В1м/с
2015-23-9,   +27,   756,   В1м/с
2015-24-9,   +27,   757,   З2м/с
2015-25-9,   +27,   756,   СЗ2м/с
2015-26-9,   +27,   756,   З1м/с
2015-27-9,   +29,   758,   З1м/с
2015-28-9,   +28,   758,   ЮЗ2м/с
2015-29-9,   +23,   758,   Ю3м/с
2015-30-9,   +18,   755,   СЗ2м/с
2015-1-10,   +13,   752,   СЗ1м/с
2015-2-10,   +9,   743,   З3м/с
2015-3-10,   +11,   736,   З3м/с
2015-4-10,   +11,   755,   СЗ2м/с
2015-5-10,   +17,   752,   ЮЗ3м/с
2015-6-10,   +19,   742,   ЮЗ3м/с
2015-7-10,   +3,   743,   С2м/с
2015-8-10,   0,   740,   З4м/с
2015-9-10,   +1,   745,   ЮЗ4м/с
2015-10-10,   0,   744,   З3м/с
2015-11-10,   +1,   748,   З2м/с
2015-12-10,   +2,   754,   З4м/с
2015-13-10,   +3,   758,   З3м/с
2015-14-10,   +9,   759,   З3м/с
2015-15-10,   +6,   758,   З4м/с
2015-16-10,   +7,   758,   СВ1м/с
2015-17-10,   +10,   755,   З3м/с
2015-18-10,   +11,   749,   З3м/с
2015-19-10,   +5,   746,   З2м/с
2015-20-10,   +1,   750,   С2м/с
2015-21-10,   +1,   758,   С2м/с
2015-22-10,   +3,   761,   Ю1м/с
2015-23-10,   +3,   758,   ЮВ2м/с
2015-24-10,   0,   752,   В1м/с
2015-25-10,   +1,   749,   В2м/с
2015-26-10,   +3,   746,   ЮЗ3м/с
2015-27-10,   +7,   746,   ЮЗ2м/с
2015-28-10,   +5,   745,   Ю1м/с
2015-29-10,   +3,   746,   СЗ3м/с
2015-30-10,   0,   756,   СЗ2м/с
2015-31-10,   -1,   761,   С2м/с
2015-1-11,   0,   755,   З3м/с
2015-2-11,   +3,   744,   З3м/с
2015-3-11,   +4,   738,   З3м/с
2015-4-11,   +5,   743,   СЗ2м/с
2015-5-11,   +5,   740,   З2м/с
2015-6-11,   +3,   747,   СЗ5м/с
2015-7-11,   +3,   756,   З2м/с
2015-8-11,   +2,   753,   З2м/с
2015-9-11,   +3,   751,   Ю1м/с
2015-10-11,   +2,   746,   Ю3м/с
2015-11-11,   0,   736,   В3м/с
2015-12-11,   0,   738,   В2м/с
2015-13-11,   -1,   743,   В2м/с
2015-14-11,   -4,   749,   С1м/с
2015-15-11,   -3,   748,   В2м/с
2015-16-11,   -3,   748,   В3м/с
2015-17-11,   -6,   752,   В3м/с
2015-18-11,   -4,   754,   В1м/с
2015-19-11,   -6,   755,   Ю1м/с
2015-20-11,   -9,   752,   В4м/с
2015-21-11,   +3,   741,   ЮЗ3м/с
2015-22-11,   +7,   746,   ЮЗ2м/с
2015-23-11,   +10,   748,   ЮЗ2м/с
2015-24-11,   +3,   755,   СЗ2м/с
2015-25-11,   +1,   752,   В2м/с
2015-26-11,   0,   744,   В4м/с
2015-27-11,   -4,   746,   З4м/с
2015-28-11,   -2,   751,   З3м/с
2015-29-11,   +2,   754,   Ш
2015-30-11,   0,   752,   В2м/с
2015-1-12,   -1,   749,   В1м/с
2015-2-12,   +1,   749,   ЮВ1м/с
2015-3-12,   -1,   754,   СВ2м/с
2015-4-12,   -3,   755,   З2м/с
2015-5-12,   -1,   748,   ЮЗ2м/с
2015-6-12,   +2,   745,   З3м/с
2015-7-12,   +2,   731,   З4м/с
2015-8-12,   +1,   737,   СЗ3м/с
2015-9-12,   0,   754,   СЗ3м/с
2015-10-12,   +2,   753,   З5м/с
2015-11-12,   -1,   756,   З2м/с
2015-12-12,   -2,   753,   ЮЗ2м/с
2015-13-12,   +1,   744,   Ю2м/с
2015-14-12,   0,   752,   З2м/с
2015-15-12,   -2,   751,   ЮВ2м/с
2015-16-12,   -4,   744,   СЗ1м/с
2015-17-12,   -9,   743,   СЗ3м/с
2015-18-12,   -10,   752,   З2м/с
2015-19-12,   -16,   754,   В1м/с
2015-20-12,   -6,   743,   В2м/с
2015-21-12,   -1,   746,   Ю1м/с
2015-22-12,   +2,   736,   Ш
2015-23-12,   +2,   741,   З2м/с
2015-24-12,   +1,   730,   В1м/с
2015-25-12,   -1,   743,   СЗ5м/с
2015-26-12,   -5,   743,   ЮЗ2м/с
2015-27-12,   +1,   736,   З2м/с
2015-28-12,   -4,   745,   З3м/с
2015-29-12,   -6,   752,   СЗ3м/с
2015-30-12,   -11,   757,   С1м/с
2015-31-12,   -16,   759,   СВ2м/с
2016-1-1,   -16,   762,   СВ2м/с
2016-2-1,   -19,   760,   В1м/с
2016-3-1,   -12,   745,   В3м/с
2016-4-1,   -17,   752,   ЮВ2м/с
2016-5-1,   ,   ,   Ш
2016-6-1,   -16,   756,   В4м/с
2016-7-1,   -16,   752,   В3м/с
2016-8-1,   -9,   750,   В3м/с
2016-9-1,   -6,   740,   В5м/с
2016-10-1,   ,   ,   Ш
2016-11-1,   -12,   744,   З2м/с
2016-12-1,   -17,   755,   З1м/с
2016-13-1,   -11,   747,   В4м/с
2016-14-1,   -6,   747,   ЮВ2м/с
2016-15-1,   -5,   749,   З2м/с
2016-16-1,   -6,   756,   СЗ1м/с
2016-17-1,   -12,   755,   В4м/с
2016-18-1,   -4,   752,   ЮВ3м/с
2016-19-1,   -7,   743,   В3м/с
2016-20-1,   -2,   741,   В1м/с
2016-21-1,   -8,   754,   ЮЗ4м/с
2016-22-1,   -12,   764,   В3м/с
2016-23-1,   -6,   758,   ЮВ2м/с
2016-24-1,   -8,   757,   СВ1м/с
2016-25-1,   -19,   756,   СЗ2м/с
2016-26-1,   -19,   755,   СЗ4м/с
2016-27-1,   -17,   755,   В2м/с
2016-28-1,   -17,   753,   В2м/с
2016-29-1,   -11,   745,   ЮВ3м/с
2016-30-1,   -3,   746,   З1м/с
2016-31-1,   +1,   749,   Ю1м/с
2016-1-2,   +2,   744,   Ю3м/с
2016-2-2,   0,   746,   Ю1м/с
2016-3-2,   0,   740,   ЮЗ2м/с
2016-4-2,   +2,   743,   З3м/с
2016-5-2,   +1,   745,   З1м/с
2016-6-2,   -3,   749,   З1м/с
2016-7-2,   -2,   753,   СЗ2м/с
2016-8-2,   -3,   755,   З2м/с
2016-9-2,   0,   758,   З2м/с
2016-10-2,   0,   763,   ЮЗ3м/с
2016-11-2,   -7,   765,   В3м/с
2016-12-2,   -4,   764,   В2м/с
2016-13-2,   -3,   761,   В1м/с
2016-14-2,   -5,   759,   ЮВ3м/с
2016-15-2,   -5,   760,   В2м/с
2016-16-2,   -2,   759,   В3м/с
2016-17-2,   0,   748,   СЗ3м/с
2016-18-2,   -2,   753,   СВ3м/с
2016-19-2,   0,   761,   СВ2м/с
2016-20-2,   +1,   758,   В3м/с
2016-21-2,   -4,   750,   В3м/с
2016-22-2,   -3,   756,   ЮВ2м/с
2016-23-2,   +3,   749,   ЮЗ1м/с
2016-24-2,   +3,   749,   ЮВ1м/с
2016-25-2,   0,   742,   ЮВ2м/с
2016-26-2,   +3,   749,   З3м/с
2016-27-2,   +1,   758,   Ю2м/с
2016-28-2,   +1,   758,   З1м/с
2016-29-2,   +2,   760,   Ш
2016-1-3,   0,   759,   СЗ2м/с
2016-2-3,   -2,   757,   В3м/с
2016-3-3,   0,   750,   ЮВ1м/с
2016-4-3,   +3,   747,   В2м/с
2016-5-3,   +2,   745,   З1м/с
2016-6-3,   +3,   751,   З1м/с
2016-7-3,   +6,   757,   Ш
2016-8-3,   +3,   758,   СВ2м/с
2016-9-3,   +2,   756,   В2м/с
2016-10-3,   +3,   756,   В3м/с
2016-11-3,   +4,   752,   В1м/с
2016-12-3,   +6,   749,   СЗ2м/с
2016-13-3,   +1,   750,   СЗ4м/с
2016-14-3,   -2,   749,   С1м/с
2016-15-3,   -2,   748,   С2м/с
2016-16-3,   0,   737,   З3м/с
2016-17-3,   +2,   734,   СЗ2м/с
2016-18-3,   +3,   729,   ЮЗ3м/с
2016-19-3,   -4,   728,   СЗ4м/с
2016-20-3,   -4,   743,   ЮЗ2м/с
2016-21-3,   -2,   745,   З2м/с
2016-22-3,   -2,   749,   ЮВ2м/с
2016-23-3,   +4,   746,   ЮВ3м/с
2016-24-3,   +2,   747,   З1м/с
2016-25-3,   +2,   749,   В3м/с
2016-26-3,   +6,   746,   В2м/с
2016-27-3,   +2,   742,   СЗ2м/с
2016-28-3,   +3,   748,   СЗ2м/с
2016-29-3,   +5,   755,   ЮВ2м/с
2016-30-3,   +6,   754,   В1м/с
2016-31-3,   +9,   752,   СЗ2м/с
2016-1-4,   +4,   742,   З3м/с
2016-2-4,   +5,   734,   В3м/с
2016-3-4,   +6,   737,   ЮЗ3м/с
2016-4-4,   +5,   743,   ЮЗ2м/с
2016-5-4,   +5,   742,   С1м/с
2016-6-4,   +4,   744,   СЗ2м/с
2016-7-4,   +6,   749,   З2м/с
2016-8-4,   +14,   752,   С1м/с
2016-9-4,   +17,   754,   Ю2м/с
2016-10-4,   +17,   754,   ЮЗ4м/с
2016-11-4,   +19,   750,   ЮЗ3м/с
2016-12-4,   +17,   750,   СЗ1м/с
2016-13-4,   +20,   749,   ЮЗ2м/с
2016-14-4,   +19,   744,   В3м/с
2016-15-4,   +22,   743,   ЮЗ2м/с
2016-16-4,   +23,   746,   ЮЗ2м/с
2016-17-4,   +18,   744,   С1м/с
2016-18-4,   +9,   745,   С2м/с
2016-19-4,   +15,   741,   В1м/с
2016-20-4,   +10,   743,   З3м/с
2016-21-4,   +11,   742,   ЮВ3м/с
2016-22-4,   +11,   745,   З3м/с
2016-23-4,   +9,   742,   ЮЗ2м/с
2016-24-4,   ,   ,   Ш
2016-25-4,   +18,   754,   В2м/с
2016-26-4,   +22,   752,   В3м/с
2016-27-4,   +20,   749,   В2м/с
2016-28-4,   +17,   752,   В4м/с
2016-29-4,   +15,   756,   В2м/с
2016-30-4,   +14,   753,   В3м/с
2016-1-5,   +10,   749,   В2м/с
2016-2-5,   +12,   751,   В3м/с
2016-3-5,   +15,   749,   В2м/с
2016-4-5,   +11,   746,   СВ1м/с
2016-5-5,   +19,   747,   В2м/с
2016-6-5,   +21,   749,   В2м/с
2016-7-5,   +23,   749,   С3м/с
2016-8-5,   +21,   752,   С1м/с
2016-9-5,   +19,   754,   З2м/с
2016-10-5,   +25,   749,   З4м/с
2016-11-5,   +22,   751,   З1м/с
2016-12-5,   +22,   744,   ЮЗ2м/с
2016-13-5,   +10,   742,   С3м/с
2016-14-5,   +15,   745,   СВ3м/с
2016-15-5,   +8,   747,   В2м/с
2016-16-5,   +15,   748,   В3м/с
2016-17-5,   +18,   750,   ЮВ3м/с
2016-18-5,   +17,   752,   В3м/с
2016-19-5,   +24,   751,   В2м/с
2016-20-5,   +17,   748,   З1м/с
2016-21-5,   +20,   748,   В2м/с
2016-22-5,   +20,   747,   ЮЗ2м/с
2016-23-5,   +21,   751,   С2м/с
2016-24-5,   +25,   749,   ЮВ2м/с
2016-25-5,   +29,   748,   ЮВ2м/с
2016-26-5,   +30,   749,   ЮВ2м/с
2016-27-5,   +29,   751,   З2м/с
2016-28-5,   +30,   751,   З2м/с
2016-29-5,   +30,   750,   СВ1м/с
2016-30-5,   +24,   749,   СЗ2м/с
2016-31-5,   +17,   751,   СВ3м/с
2016-1-6,   ,   ,   Ш
2016-2-6,   +21,   749,   СЗ2м/с
2016-3-6,   +20,   744,   СВ2м/с
2016-4-6,   +18,   743,   З1м/с
2016-5-6,   +25,   742,   З4м/с
2016-6-6,   +22,   743,   ЮЗ3м/с
2016-7-6,   +18,   741,   З4м/с
2016-8-6,   +12,   745,   З3м/с
2016-9-6,   +16,   749,   З3м/с
2016-10-6,   +20,   750,   З2м/с
2016-11-6,   +24,   751,   З2м/с
2016-12-6,   +26,   748,   ЮЗ2м/с
2016-13-6,   +22,   746,   ЮЗ2м/с
2016-14-6,   +22,   749,   З1м/с
2016-15-6,   +29,   749,   З1м/с
2016-16-6,   +31,   750,   В1м/с
2016-17-6,   +31,   752,   СВ1м/с
2016-18-6,   +29,   753,   В3м/с
2016-19-6,   +31,   752,   З2м/с
2016-20-6,   +30,   752,   З1м/с
2016-21-6,   +30,   754,   С2м/с
2016-22-6,   +31,   752,   С2м/с
2016-23-6,   +27,   749,   СЗ4м/с
2016-24-6,   +26,   749,   СЗ3м/с
2016-25-6,   +20,   750,   З1м/с
2016-26-6,   +22,   748,   ЮВ1м/с
2016-27-6,   +24,   741,   З2м/с
2016-28-6,   +19,   744,   СЗ4м/с
2016-29-6,   +23,   746,   СЗ3м/с
2016-30-6,   +24,   746,   СЗ3м/с
2016-1-7,   +23,   749,   СЗ2м/с
2016-2-7,   +26,   747,   СЗ3м/с
2016-3-7,   +29,   745,   СЗ2м/с
2016-4-7,   +29,   743,   З2м/с
2016-5-7,   +30,   740,   ЮЗ3м/с
2016-6-7,   +24,   745,   З3м/с
2016-7-7,   +26,   749,   З2м/с
2016-8-7,   +31,   746,   ЮВ2м/с
2016-9-7,   +19,   740,   З2м/с
2016-10-7,   +24,   746,   З3м/с
2016-11-7,   +27,   747,   З2м/с
2016-12-7,   +21,   746,   ЮЗ1м/с
2016-13-7,   +29,   746,   З4м/с
2016-14-7,   +31,   746,   З3м/с
2016-15-7,   +29,   749,   СЗ2м/с
2016-16-7,   +30,   749,   СЗ3м/с
2016-17-7,   +33,   746,   З4м/с
2016-18-7,   +29,   745,   СЗ3м/с
2016-19-7,   +28,   744,   СВ3м/с
2016-20-7,   +28,   745,   В3м/с
2016-21-7,   +31,   747,   В2м/с
2016-22-7,   +18,   746,   ЮВ2м/с
2016-23-7,   +24,   744,   В2м/с
2016-24-7,   +23,   745,   З3м/с
2016-25-7,   +26,   746,   С2м/с
2016-26-7,   +26,   749,   СВ2м/с
2016-27-7,   +27,   749,   С1м/с
2016-28-7,   +28,   748,   З2м/с
2016-29-7,   +29,   746,   З3м/с
2016-30-7,   +31,   747,   З3м/с
2016-31-7,   +32,   749,   З2м/с
2016-1-8,   +21,   751,   СЗ2м/с
2016-2-8,   +31,   751,   З2м/с
2016-3-8,   +33,   749,   ЮЗ2м/с
2016-4-8,   +33,   749,   ЮЗ1м/с
2016-5-8,   +31,   752,   СЗ2м/с
2016-6-8,   +30,   755,   В1м/с
2016-7-8,   +31,   753,   В1м/с
2016-8-8,   +34,   749,   ЮВ1м/с
2016-9-8,   +26,   750,   СЗ2м/с
2016-10-8,   +29,   749,   СВ3м/с
2016-11-8,   +30,   747,   В3м/с
2016-12-8,   +33,   749,   СЗ1м/с
2016-13-8,   +34,   749,   З3м/с
2016-14-8,   +36,   748,   ЮВ2м/с
2016-15-8,   +30,   746,   ЮЗ2м/с
2016-16-8,   +26,   753,   З2м/с
2016-17-8,   +33,   752,   ЮВ2м/с
2016-18-8,   +35,   752,   В2м/с
2016-19-8,   +34,   753,   ЮВ2м/с
2016-20-8,   +36,   754,   В2м/с
2016-21-8,   +29,   756,   ЮВ3м/с
2016-22-8,   +29,   757,   ЮВ1м/с
2016-23-8,   +32,   757,   СЗ1м/с
2016-24-8,   +33,   753,   З2м/с
2016-25-8,   +33,   749,   Ю2м/с
2016-26-8,   +24,   749,   ЮЗ1м/с
2016-27-8,   +22,   751,   СЗ2м/с
2016-28-8,   +28,   746,   З3м/с
2016-29-8,   +20,   752,   СЗ3м/с
2016-30-8,   +22,   754,   ЮЗ2м/с
2016-31-8,   +27,   747,   ЮЗ3м/с
2016-1-9,   +14,   742,   СВ1м/с
2016-2-9,   +14,   738,   С2м/с
2016-3-9,   +17,   744,   З3м/с
2016-4-9,   +22,   746,   СЗ2м/с
2016-5-9,   +20,   749,   З2м/с
2016-6-9,   +20,   748,   З2м/с
2016-7-9,   +17,   746,   З3м/с
2016-8-9,   +14,   739,   З2м/с
2016-9-9,   +14,   741,   СЗ3м/с
2016-10-9,   +14,   747,   З2м/с
2016-11-9,   +14,   748,   СЗ2м/с
2016-12-9,   +12,   750,   З2м/с
2016-13-9,   +17,   737,   СЗ3м/с
2016-14-9,   +12,   740,   СЗ3м/с
2016-15-9,   +11,   741,   Ш
2016-16-9,   +13,   743,   З2м/с
2016-17-9,   +11,   742,   В1м/с
2016-18-9,   +14,   743,   З3м/с
2016-19-9,   +10,   745,   ЮЗ2м/с
2016-20-9,   +12,   749,   ЮЗ2м/с
2016-21-9,   +10,   746,   В4м/с
2016-22-9,   +19,   746,   ЮЗ2м/с
2016-23-9,   +14,   753,   СЗ2м/с
2016-24-9,   +20,   749,   В3м/с
2016-25-9,   +21,   748,   В3м/с
2016-26-9,   +15,   750,   ЮЗ1м/с
2016-27-9,   +10,   747,   В2м/с
2016-28-9,   +13,   743,   СВ1м/с
2016-29-9,   +12,   744,   З1м/с
2016-30-9,   +13,   749,   С1м/с
2016-1-10,   +11,   749,   З3м/с
2016-2-10,   +19,   756,   З2м/с
2016-3-10,   +17,   757,   Ш
2016-4-10,   +19,   755,   ЮЗ2м/с
2016-5-10,   +21,   756,   В2м/с
2016-6-10,   +12,   758,   В2м/с
2016-7-10,   +16,   755,   В3м/с
2016-8-10,   +18,   753,   В2м/с
2016-9-10,   +11,   755,   В2м/с
2016-10-10,   +7,   755,   СВ3м/с
2016-11-10,   +5,   755,   СВ2м/с
2016-12-10,   +7,   758,   СЗ2м/с
2016-13-10,   +4,   755,   З2м/с
2016-14-10,   +2,   753,   Ю1м/с
2016-15-10,   +5,   755,   С2м/с
2016-16-10,   +2,   758,   СВ3м/с
2016-17-10,   +4,   761,   С1м/с
2016-18-10,   +4,   757,   З3м/с
2016-19-10,   +6,   759,   СЗ1м/с
2016-20-10,   +6,   761,   СЗ2м/с
2016-21-10,   +3,   765,   СВ2м/с
2016-22-10,   +3,   769,   СВ2м/с
2016-23-10,   +1,   772,   В2м/с
2016-24-10,   +2,   774,   С1м/с
2016-25-10,   +1,   772,   СВ1м/с
2016-26-10,   0,   770,   Ю1м/с
2016-27-10,   +3,   767,   В2м/с
2016-28-10,   +3,   761,   СВ1м/с
2016-29-10,   -1,   752,   С1м/с
2016-30-10,   0,   745,   ЮВ2м/с
2016-31-10,   0,   737,   СВ2м/с
2016-1-11,   -2,   746,   СЗ2м/с
2016-2-11,   -4,   751,   С1м/с
2016-3-11,   -4,   755,   В2м/с
2016-4-11,   0,   746,   ЮЗ2м/с
2016-5-11,   +1,   748,   ЮЗ2м/с
2016-6-11,   -1,   753,   З3м/с
2016-7-11,   -2,   752,   ЮВ4м/с
2016-8-11,   +7,   747,   ЮЗ2м/с
2016-9-11,   +2,   752,   В2м/с
2016-10-11,   +1,   752,   В3м/с
2016-11-11,   +6,   748,   В2м/с
2016-12-11,   +2,   752,   ЮЗ3м/с
2016-13-11,   -2,   755,   З2м/с
2016-14-11,   -2,   759,   В1м/с
2016-15-11,   -6,   761,   СВ1м/с
2016-16-11,   -7,   761,   ЮВ1м/с
2016-17-11,   -6,   763,   ЮВ1м/с
2016-18-11,   -6,   765,   ЮВ1м/с
2016-19-11,   -8,   773,   ЮВ2м/с
2016-20-11,   -11,   780,   ЮВ2м/с
2016-21-11,   -9,   779,   ЮЗ2м/с
2016-22-11,   -5,   774,   З2м/с
2016-23-11,   -3,   767,   З4м/с
2016-24-11,   -1,   757,   З4м/с
2016-25-11,   -2,   747,   ЮЗ3м/с
2016-26-11,   -2,   740,   З3м/с
2016-27-11,   -2,   738,   ЮЗ3м/с
2016-28-11,   +2,   740,   Ю2м/с
2016-29-11,   0,   745,   ЮЗ3м/с
2016-30-11,   -8,   749,   З3м/с
2016-1-12,   -9,   752,   Ю1м/с
2016-2-12,   -9,   752,   ЮВ2м/с
2016-3-12,   -7,   738,   С1м/с
2016-4-12,   -9,   747,   СЗ3м/с
2016-5-12,   -10,   749,   З1м/с
2016-6-12,   -6,   738,   ЮЗ3м/с
2016-7-12,   -15,   745,   СЗ3м/с
2016-8-12,   -16,   746,   Ю2м/с
2016-9-12,   -7,   737,   З1м/с
2016-10-12,   -5,   730,   З2м/с
2016-11-12,   -11,   737,   СЗ3м/с
2016-12-12,   -15,   743,   З1м/с
2016-13-12,   -15,   746,   СЗ2м/с
2016-14-12,   -18,   751,   З2м/с
2016-15-12,   -18,   751,   ЮЗ1м/с
2016-16-12,   -21,   757,   С2м/с
2016-17-12,   -19,   755,   З3м/с
2016-18-12,   -9,   746,   З3м/с
2016-19-12,   -2,   743,   З2м/с
2016-20-12,   -21,   758,   С1м/с
2016-21-12,   -15,   751,   З3м/с
2016-22-12,   -19,   758,   СВ2м/с
2016-23-12,   -12,   758,   Ю1м/с
2016-24-12,   -7,   752,   ЮЗ2м/с
2016-25-12,   -8,   753,   В1м/с
2016-26-12,   -7,   752,   З1м/с
